Data from CuSO4_reference_FLMS006191__0__16-09-50-408.txt Node

Date: Fri May 14 16:09:50 MSK 2021
User: margo
Spectrometer: FLMS00619
Trigger mode: 0
Integration Time (sec): 1,000000E-3
Scans to average: 250
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179,619	-16,24
180,001	-16,24
180,383	-16,24
180,764	-64,51
181,146	-70,51
181,528	-73,82
181,91	-72,94
182,292	-67,25
182,673	-65,49
183,055	-57,22
183,437	-46,86
183,818	-34,21
184,2	-17,27
184,581	-4,08
184,963	13,28
185,344	28,65
185,726	45,82
186,107	63,74
186,489	77,13
186,87	97,53
187,251	112,98
187,633	131,86
188,014	142,02
188,395	170,13
188,777	219,9
189,158	235,36
189,539	249,67
189,92	257,19
190,301	277,11
190,682	284,49
191,063	291,75
191,444	300,68
191,825	315,55
192,206	323,2
192,587	329,82
192,968	335,59
193,349	338,42
193,73	348,15
194,111	350,91
194,492	352,27
194,872	358,68
195,253	355,43
195,634	357,53
196,014	362,6
196,395	360,38
196,776	363,01
197,156	357,85
197,537	359,14
197,917	359,21
198,298	359,9
198,678	361,39
199,059	356,57
199,439	354,36
199,819	350,05
200,2	351,69
200,58	352,3
200,96	348,59
201,341	345,05
201,721	344,17
202,101	345,2
202,481	342,23
202,861	341,97
203,241	339,5
203,621	337,44
204,001	336,05
204,381	334,37
204,761	333,4
205,141	336,72
205,521	331,7
205,901	329,21
206,281	327,77
206,661	332,56
207,04	331,24
207,42	330,67
207,8	330,02
208,18	329,43
208,559	328,15
208,939	331,32
209,318	332,1
209,698	328,05
210,077	329,97
210,457	328,54
210,836	321,54
211,216	332,58
211,595	330,6
211,975	332,78
212,354	331,68
212,733	335,18
213,113	332,3
213,492	332,42
213,871	332,51
214,25	334,47
214,629	330,47
215,009	335,07
215,388	336,23
215,767	338,15
216,146	336,52
216,525	336
216,904	341,37
217,283	339,19
217,662	338,93
218,04	337,8
218,419	338
218,798	340,16
219,177	338,72
219,556	341,49
219,934	340,19
220,313	340,05
220,692	345,87
221,07	341,37
221,449	342,57
221,827	344,7
222,206	343,76
222,584	342,89
222,963	341,66
223,341	345,08
223,72	345,72
224,098	343,54
224,476	344,02
224,855	346,2
225,233	345,78
225,611	340,93
225,99	346,03
226,368	348,27
226,746	347,55
227,124	344,37
227,502	349,81
227,88	346,63
228,258	349,05
228,636	346,64
229,014	349,93
229,392	345,24
229,77	347,25
230,148	348,91
230,526	348,3
230,903	347,45
231,281	345,73
231,659	347,52
232,037	350,11
232,414	349,2
232,792	350,9
233,169	352,04
233,547	351,85
233,925	349,58
234,302	349,36
234,68	352,37
235,057	351,86
235,434	350,55
235,812	353,56
236,189	352,78
236,566	348,42
236,944	353,02
237,321	350,74
237,698	350,12
238,075	354,96
238,453	352,71
238,83	355,88
239,207	351,46
239,584	352,69
239,961	355,77
240,338	357,19
240,715	353,07
241,092	354,1
241,469	354,37
241,845	357,19
242,222	353,23
242,599	357,45
242,976	354,63
243,353	357,11
243,729	357,87
244,106	358,71
244,483	355,33
244,859	360,75
245,236	359,7
245,612	352,26
245,989	355,54
246,365	359,42
246,742	360,33
247,118	358,21
247,494	361,29
247,871	359,82
248,247	356,25
248,623	361,8
249	360,19
249,376	361,41
249,752	359,88
250,128	358,78
250,504	360,08
250,88	360,18
251,256	364,46
251,632	357,99
252,008	362,11
252,384	363
252,76	361,83
253,136	362,47
253,512	362,7
253,888	361,53
254,263	361,31
254,639	363,38
255,015	365,6
255,391	364,81
255,766	365,64
256,142	363,74
256,517	366,65
256,893	364,55
257,269	368,66
257,644	363,69
258,019	363,97
258,395	368,29
258,77	363,34
259,146	366,96
259,521	365,48
259,896	368,24
260,271	371,58
260,647	367,24
261,022	367,34
261,397	366,65
261,772	365,3
262,147	364,64
262,522	366,88
262,897	364,48
263,272	364,9
263,647	365,13
264,022	368,61
264,397	364,73
264,772	370,26
265,147	367,54
265,521	369,7
265,896	367,6
266,271	368,14
266,645	372,93
267,02	370,8
267,395	371,06
267,769	369,73
268,144	367,4
268,518	368,21
268,893	368,91
269,267	366,88
269,642	372,02
270,016	374,44
270,39	374,14
270,765	370,63
271,139	375,95
271,513	370,41
271,887	374,19
272,261	373,11
272,636	371,62
273,01	376,41
273,384	371,8
273,758	373,01
274,132	373,6
274,506	373,74
274,88	373,03
275,254	374,6
275,627	371,1
276,001	374,04
276,375	370,64
276,749	373,46
277,122	376,41
277,496	377,02
277,87	373,86
278,243	369,46
278,617	373,09
278,991	372,77
279,364	376,34
279,738	374,62
280,111	374,6
280,484	373,87
280,858	372,77
281,231	372,68
281,604	373,06
281,978	375,33
282,351	378,19
282,724	378,97
283,097	377,54
283,47	375,79
283,844	378,32
284,217	375,85
284,59	372,9
284,963	380,83
285,336	376,33
285,709	377,51
286,081	379,24
286,454	378,57
286,827	379,69
287,2	378,67
287,573	378,04
287,945	378,08
288,318	381,38
288,691	377,29
289,063	379,66
289,436	379,75
289,808	379,87
290,181	375,56
290,553	377,95
290,926	380,2
291,298	381,3
291,671	379,74
292,043	377,6
292,415	377,71
292,788	377,35
293,16	382,16
293,532	376,9
293,904	380,11
294,276	378,73
294,648	380,06
295,02	383,37
295,392	381,02
295,764	384,71
296,136	381,32
296,508	381,77
296,88	380,27
297,252	380,21
297,624	381,14
297,996	381,86
298,367	386,25
298,739	383,03
299,111	383,63
299,482	384,3
299,854	380,98
300,225	381,59
300,597	380,76
300,968	383,32
301,34	379,31
301,711	382,65
302,083	385,86
302,454	383,73
302,825	385,78
303,197	384,71
303,568	385,96
303,939	387,26
304,31	380,3
304,681	383,67
305,053	379,5
305,424	387,55
305,795	385,66
306,166	385,77
306,537	385,86
306,907	385,53
307,278	380,96
307,649	378,03
308,02	391,49
308,391	385,6
308,762	386,32
309,132	381,35
309,503	388,06
309,874	384,77
310,244	384,53
310,615	387,95
310,985	388,68
311,356	387,15
311,726	387,1
312,097	385,19
312,467	386,4
312,837	386,66
313,208	388,38
313,578	384,72
313,948	386,24
314,318	385,48
314,688	387,08
315,059	386,85
315,429	382,99
315,799	383,75
316,169	382,71
316,539	381,64
316,909	388,29
317,279	386,26
317,649	381,49
318,018	387,27
318,388	391,41
318,758	389,15
319,128	389,72
319,497	392,44
319,867	392,31
320,237	394,25
320,606	393,39
320,976	391,84
321,345	386,94
321,715	391,36
322,084	391,13
322,454	387,5
322,823	386,12
323,192	390,5
323,562	390,81
323,931	387,51
324,3	384,3
324,669	390,35
325,038	390,53
325,407	389,01
325,777	391,64
326,146	389,96
326,515	385,48
326,884	384,49
327,252	390,14
327,621	391,18
327,99	390,96
328,359	395,79
328,728	393,17
329,097	392,3
329,465	392,63
329,834	390,55
330,203	391,49
330,571	392,06
330,94	393,26
331,308	389,6
331,677	390,32
332,045	389,28
332,414	389,06
332,782	392,23
333,15	391,19
333,519	390,82
333,887	390,63
334,255	391,83
334,623	392,87
334,991	392,07
335,36	390,54
335,728	389,01
336,096	389,28
336,464	391,61
336,832	390,03
337,2	392,8
337,567	394,01
337,935	393,4
338,303	396,05
338,671	395,02
339,039	393,53
339,406	395,14
339,774	391,98
340,142	394,46
340,509	394,1
340,877	395,1
341,244	392,8
341,612	393,9
341,979	395,43
342,347	396,74
342,714	389,59
343,081	395,83
343,449	391,54
343,816	395,33
344,183	391
344,55	391,75
344,917	390,64
345,284	392,31
345,652	392,21
346,019	394,1
346,386	394,17
346,753	400,87
347,119	395,15
347,486	396,15
347,853	395,42
348,22	398,11
348,587	395,69
348,953	395,04
349,32	395,9
349,687	396,84
350,053	396,01
350,42	393,38
350,787	399,29
351,153	395,01
351,519	396,83
351,886	397,77
352,252	395,79
352,619	397,11
352,985	395,04
353,351	398,67
353,717	397,14
354,084	397,27
354,45	396,46
354,816	398,07
355,182	399,74
355,548	398,11
355,914	398,22
356,28	394,31
356,646	397,95
357,012	398,29
357,378	397,79
357,743	401,73
358,109	397,7
358,475	397,19
358,841	404,07
359,206	399,36
359,572	398,84
359,938	404,04
360,303	399,82
360,669	396,89
361,034	402,69
361,399	395,6
361,765	401,34
362,13	404,29
362,496	403,51
362,861	403,01
363,226	399,54
363,591	397,12
363,956	396,78
364,322	399,58
364,687	397,54
365,052	406,94
365,417	400,66
365,782	401,45
366,147	404,02
366,511	400,57
366,876	404,35
367,241	407,29
367,606	404,89
367,971	403,98
368,335	406,46
368,7	407,81
369,065	408,09
369,429	404,56
369,794	406,34
370,158	408,12
370,523	410,53
370,887	407,82
371,251	407,97
371,616	406,63
371,98	405,52
372,344	408,78
372,709	412,53
373,073	409,25
373,437	408,94
373,801	409,9
374,165	407,74
374,529	406,52
374,893	408,31
375,257	408,4
375,621	411,77
375,985	412,05
376,349	410,47
376,713	414,6
377,076	410,64
377,44	415,13
377,804	416,25
378,167	415,04
378,531	418,26
378,894	417,96
379,258	419,13
379,621	415,55
379,985	419,76
380,348	421,45
380,712	425,51
381,075	421,99
381,438	423,19
381,802	430,42
382,165	430,31
382,528	434,41
382,891	432,6
383,254	437,48
383,617	440,35
383,98	453,01
384,343	457,69
384,706	462,54
385,069	467,56
385,432	476,31
385,795	486,17
386,157	497,05
386,52	504,96
386,883	516,67
387,246	529,09
387,608	538,49
387,971	548,65
388,333	559,83
388,696	560,76
389,058	580,23
389,421	593,2
389,783	601,31
390,145	611,95
390,508	622,79
390,87	636,7
391,232	650,91
391,594	668,62
391,956	690,25
392,318	713,11
392,681	736,78
393,043	765,54
393,404	806,75
393,766	842,92
394,128	894,86
394,49	948,86
394,852	1003,79
395,214	1075,4
395,575	1159,51
395,937	1254,72
396,299	1364,1
396,66	1459,35
397,022	1570,77
397,384	1703,46
397,745	1837,47
398,106	1961,73
398,468	2102,59
398,829	2202,1
399,191	2311,34
399,552	2402,19
399,913	2452,25
400,274	2484,96
400,636	2517,4
400,997	2514,99
401,358	2509
401,719	2487,2
402,08	2468,54
402,441	2460,04
402,802	2450,6
403,163	2433,78
403,523	2459,7
403,884	2469,86
404,245	2510,94
404,606	2532,87
404,966	2568,13
405,327	2630,9
405,688	2675,79
406,048	2747,9
406,409	2809,45
406,769	2891,35
407,13	2951,75
407,49	3034,63
407,85	3144,05
408,211	3201,83
408,571	3293,82
408,931	3361,12
409,291	3434,01
409,652	3472,27
410,012	3518,97
410,372	3539,99
410,732	3577,81
411,092	3583,6
411,452	3582,82
411,812	3627,83
412,171	3582,03
412,531	3588,76
412,891	3571,95
413,251	3591,32
413,61	3555,29
413,97	3522,82
414,33	3546,83
414,689	3548,33
415,049	3532,3
415,408	3504,43
415,768	3500,07
416,127	3508,94
416,487	3540,76
416,846	3570,9
417,205	3572,23
417,564	3588,33
417,924	3647,24
418,283	3661,82
418,642	3689,26
419,001	3734,65
419,36	3771,95
419,719	3833,01
420,078	3891,19
420,437	3927,51
420,796	4031,13
421,155	4023,72
421,513	4081,19
421,872	4130,93
422,231	4200,14
422,59	4245,75
422,948	4255,82
423,307	4316,57
423,665	4355,88
424,024	4419,35
424,382	4462,89
424,741	4503,05
425,099	4580,6
425,457	4578,79
425,816	4628,52
426,174	4676,41
426,532	4696,01
426,89	4741,05
427,248	4743,56
427,607	4880,74
427,965	4871,88
428,323	4869,67
428,681	4950,38
429,038	4961,6
429,396	5014,19
429,754	5139,53
