323.562;0.11
323.931;0.13
324.3;0.06
324.669;0.14
325.038;0.11
325.407;0.10
325.777;0.14
326.146;0.10
326.515;0.10
326.884;0.07
327.252;0.09
327.621;0.08
327.99;0.13
328.359;0.11
328.728;0.10
329.097;0.10
329.465;0.14
329.834;0.09
330.203;0.15
330.571;0.10
330.94;0.15
331.308;0.09
331.677;0.10
332.045;0.07
332.414;0.06
332.782;0.09
333.15;0.12
333.519;0.11
333.887;0.07
334.255;0.08
334.623;0.08
334.991;0.12
335.36;0.06
335.728;0.06
336.096;0.07
336.464;0.12
336.832;0.09
337.2;0.10
337.567;0.11
337.935;0.14
338.303;0.09
338.671;0.12
339.039;0.13
339.406;0.11
339.774;0.08
340.142;0.10
340.509;0.12
340.877;0.09
341.244;0.10
341.612;0.10
341.979;0.13
342.347;0.10
342.714;0.06
343.081;0.09
343.449;0.08
343.816;0.10
344.183;0.07
344.55;0.06
344.917;0.07
345.284;0.09
345.652;0.10
346.019;0.10
346.386;0.08
346.753;0.13
347.119;0.08
347.486;0.13
347.853;0.08
348.22;0.10
348.587;0.07
348.953;0.07
349.32;0.06
349.687;0.09
350.053;0.07
350.42;0.09
350.787;0.10
351.153;0.07
351.519;0.08
351.886;0.08
352.252;0.10
352.619;0.08
352.985;0.04
353.351;0.10
353.717;0.09
354.084;0.12
354.45;0.07
354.816;0.10
355.182;0.09
355.548;0.04
355.914;0.09
356.28;0.07
356.646;0.07
357.012;0.08
357.378;0.08
357.743;0.11
358.109;0.07
358.475;0.07
358.841;0.12
359.206;0.11
359.572;0.06
359.938;0.10
360.303;0.08
360.669;0.06
361.034;0.11
361.399;0.05
361.765;0.09
362.13;0.08
362.496;0.06
362.861;0.07
363.226;0.10
363.591;0.05
363.956;0.04
364.322;0.11
364.687;0.05
365.052;0.11
365.417;0.04
365.782;0.09
366.147;0.10
366.511;0.06
366.876;0.08
367.241;0.09
367.606;0.06
367.971;0.07
368.335;0.09
368.7;0.08
369.065;0.12
369.429;0.08
369.794;0.08
370.158;0.09
370.523;0.10
370.887;0.08
371.251;0.08
371.616;0.07
371.98;0.06
372.344;0.10
372.709;0.09
373.073;0.07
373.437;0.04
373.801;0.09
374.165;0.07
374.529;0.07
374.893;0.05
375.257;0.05
375.621;0.06
375.985;0.07
376.349;0.04
376.713;0.09
377.076;0.06
377.44;0.08
377.804;0.08
378.167;0.07
378.531;0.07
378.894;0.06
379.258;0.05
379.621;0.06
379.985;0.06
380.348;0.06
380.712;0.09
381.075;0.07
381.438;0.04
381.802;0.07
382.165;0.07
382.528;0.04
382.891;0.02
383.254;0.04
383.617;0.04
383.98;0.05
384.343;0.06
384.706;0.05
385.069;0.03
385.432;0.04
385.795;0.03
386.157;0.04
386.52;0.02
386.883;0.04
387.246;0.03
387.608;0.03
387.971;0.02
388.333;0.02
388.696;0.00
389.058;0.01
389.421;0.02
389.783;0.01
390.145;0.01
390.508;0.01
390.87;0.01
391.232;0.01
391.594;0.00
391.956;0.00
392.318;0.01
392.681;0.01
393.043;0.00
393.404;0.01
393.766;0.00
394.128;0.00
394.49;0.00
394.852;0.00
395.214;0.00
395.575;-0.00
395.937;0.00
396.299;0.00
396.66;-0.00
397.022;-0.00
397.384;-0.00
397.745;-0.00
398.106;-0.00
398.468;-0.00
398.829;-0.01
399.191;-0.01
399.552;-0.01
399.913;-0.01
400.274;-0.01
400.636;-0.01
400.997;-0.01
401.358;-0.01
401.719;-0.01
402.08;-0.01
402.441;-0.01
402.802;-0.01
403.163;-0.01
403.523;-0.01
403.884;-0.01
404.245;-0.01
404.606;-0.01
404.966;-0.01
405.327;-0.01
405.688;-0.01
406.048;-0.01
406.409;-0.01
406.769;-0.01
407.13;-0.01
407.49;-0.01
407.85;-0.01
408.211;-0.01
408.571;-0.01
408.931;-0.01
409.291;-0.01
409.652;-0.01
410.012;-0.01
410.372;-0.01
410.732;-0.01
411.092;-0.01
411.452;-0.01
411.812;-0.01
412.171;-0.01
412.531;-0.01
412.891;-0.01
413.251;-0.01
413.61;-0.01
413.97;-0.01
414.33;-0.01
414.689;-0.01
415.049;-0.01
415.408;-0.01
415.768;-0.01
416.127;-0.01
416.487;-0.01
416.846;-0.01
417.205;-0.01
417.564;-0.01
417.924;-0.01
418.283;-0.01
418.642;-0.01
419.001;-0.01
419.36;-0.01
419.719;-0.01
420.078;-0.01
420.437;-0.01
420.796;-0.01
421.155;-0.01
421.513;-0.01
421.872;-0.01
422.231;-0.01
422.59;-0.01
422.948;-0.01
423.307;-0.01
423.665;-0.01
424.024;-0.01
424.382;-0.01
424.741;-0.01
425.099;-0.01
425.457;-0.01
425.816;-0.01
426.174;-0.01
426.532;-0.01
426.89;-0.01
427.248;-0.01
427.607;-0.01
427.965;-0.01
428.323;-0.01
428.681;-0.01
429.038;-0.01
429.396;-0.01
429.754;-0.01
430.112;-0.01
430.47;-0.01
430.827;-0.01
431.185;-0.01
431.543;-0.01
431.9;-0.01
432.258;-0.01
432.615;-0.01
432.973;-0.01
433.33;-0.01
433.688;-0.01
434.045;-0.01
434.402;-0.01
434.759;-0.01
435.117;-0.01
435.474;-0.01
435.831;-0.01
436.188;-0.01
436.545;-0.01
436.902;-0.01
437.259;-0.01
437.616;-0.01
437.973;-0.01
438.329;-0.01
438.686;-0.01
439.043;-0.01
439.4;-0.01
439.756;-0.01
440.113;-0.01
440.47;-0.01
440.826;-0.01
441.183;-0.01
441.539;-0.01
441.895;-0.01
442.252;-0.01
442.608;-0.01
442.964;-0.01
443.321;-0.01
443.677;-0.01
444.033;-0.01
444.389;-0.01
444.745;-0.01
445.101;-0.01
445.457;-0.01
445.813;-0.01
446.169;-0.01
446.525;-0.01
446.88;-0.01
447.236;-0.01
447.592;-0.01
447.948;-0.01
448.303;-0.01
448.659;-0.01
449.014;-0.01
449.37;-0.01
449.725;-0.01
450.081;-0.01
450.436;-0.01
450.791;-0.01
451.147;-0.01
451.502;-0.01
451.857;-0.01
452.212;-0.01
452.567;-0.01
452.922;-0.01
453.277;-0.01
453.632;-0.01
453.987;-0.01
454.342;-0.01
454.697;-0.01
455.052;-0.01
455.407;-0.01
455.761;-0.01
456.116;-0.01
456.471;-0.01
456.825;-0.01
457.18;-0.01
457.534;-0.01
457.889;-0.01
458.243;-0.01
458.598;-0.01
458.952;-0.01
459.306;-0.01
459.66;-0.01
460.015;-0.01
460.369;-0.01
460.723;-0.01
461.077;-0.01
461.431;-0.01
461.785;-0.01
462.139;-0.01
462.493;-0.01
462.847;-0.01
463.201;-0.01
463.554;-0.01
463.908;-0.01
464.262;-0.01
464.615;-0.01
464.969;-0.01
465.322;-0.01
465.676;-0.01
466.029;-0.01
466.383;-0.01
466.736;-0.01
467.09;-0.01
467.443;-0.01
467.796;-0.01
468.149;-0.01
468.502;-0.01
468.856;-0.01
469.209;-0.01
469.562;-0.01
469.915;-0.01
470.267;-0.01
470.62;-0.01
470.973;-0.01
471.326;-0.01
471.679;-0.01
472.031;-0.01
472.384;-0.01
472.737;-0.01
473.089;-0.01
473.442;-0.01
473.794;-0.01
474.147;-0.01
474.499;-0.01
474.852;-0.01
475.204;-0.01
475.556;-0.01
475.908;-0.01
476.261;-0.01
476.613;-0.01
476.965;-0.01
477.317;-0.01
477.669;-0.01
478.021;-0.01
478.373;-0.01
478.725;-0.01
479.076;-0.01
479.428;-0.01
479.78;-0.01
480.132;-0.01
480.483;-0.01
480.835;-0.01
481.186;-0.01
481.538;-0.01
481.889;-0.01
482.241;-0.01
482.592;-0.01
482.944;-0.01
483.295;-0.01
483.646;-0.01
483.997;-0.01
484.348;-0.01
484.7;-0.01
485.051;-0.01
485.402;-0.01
485.753;-0.01
486.104;-0.01
486.454;-0.01
486.805;-0.01
487.156;-0.01
487.507;-0.01
487.858;-0.01
488.208;-0.01
488.559;-0.01
488.909;-0.01
489.26;-0.01
489.61;-0.01
489.961;-0.01
490.311;-0.01
490.662;-0.01
491.012;-0.01
491.362;-0.01
491.712;-0.01
492.063;-0.01
492.413;-0.01
492.763;-0.01
493.113;-0.01
493.463;-0.01
493.813;-0.01
494.163;-0.01
494.512;-0.01
494.862;-0.01
495.212;-0.01
495.562;-0.01
495.911;-0.01
496.261;-0.01
496.611;-0.01
496.96;-0.01
497.31;-0.01
497.659;-0.01
498.008;-0.01
498.358;-0.01
498.707;-0.01
499.056;-0.01
499.406;-0.01
499.755;-0.01
500.104;-0.01
500.453;-0.01
500.802;-0.01
501.151;-0.01
501.5;-0.01
501.849;-0.01
502.198;-0.01
502.546;-0.01
502.895;-0.01
503.244;-0.01
503.593;-0.01
503.941;-0.01
504.29;-0.01
504.638;-0.01
504.987;-0.01
505.335;-0.01
505.684;-0.01
506.032;-0.01
506.38;-0.01
506.729;-0.01
507.077;-0.01
507.425;-0.01
507.773;-0.01
508.121;-0.01
508.469;-0.01
508.817;-0.01
509.165;-0.01
509.513;-0.01
509.861;-0.01
510.209;-0.01
510.556;-0.01
510.904;-0.01
511.252;-0.01
511.599;-0.01
511.947;-0.01
512.294;-0.01
512.642;-0.01
512.989;-0.01
513.337;-0.01
513.684;-0.01
514.031;-0.00
514.378;-0.00
514.726;-0.00
515.073;-0.00
515.42;-0.00
515.767;-0.01
516.114;-0.01
516.461;-0.01
516.808;-0.00
517.155;-0.00
517.502;-0.00
517.848;-0.00
518.195;-0.00
518.542;-0.00
518.888;-0.00
519.235;-0.00
519.581;-0.00
519.928;-0.00
520.274;-0.00
520.621;-0.00
520.967;-0.00
521.313;-0.00
521.66;-0.00
522.006;-0.00
522.352;-0.00
522.698;-0.00
523.044;-0.00
523.39;-0.00
523.736;-0.00
524.082;-0.00
524.428;-0.00
524.774;-0.00
525.12;-0.00
525.466;-0.00
525.811;-0.00
526.157;-0.00
526.502;-0.00
526.848;-0.00
527.194;-0.00
527.539;-0.00
527.884;0.00
528.23;0.00
528.575;0.00
528.92;0.00
529.266;0.00
529.611;0.00
529.956;0.00
530.301;0.00
530.646;0.00
530.991;0.00
531.336;0.00
531.681;0.00
532.026;0.00
532.371;0.00
532.715;0.00
533.06;0.00
533.405;0.00
533.749;0.00
534.094;0.00
534.438;0.00
534.783;0.00
535.127;0.00
535.472;0.00
535.816;0.01
536.16;0.01
536.505;0.01
536.849;0.01
537.193;0.01
537.537;0.01
537.881;0.01
538.225;0.01
538.569;0.01
538.913;0.01
539.257;0.01
539.6;0.01
539.944;0.01
540.288;0.01
540.632;0.01
540.975;0.01
541.319;0.01
541.662;0.01
542.006;0.01
542.349;0.01
542.693;0.01
543.036;0.01
543.379;0.01
543.722;0.01
544.066;0.01
544.409;0.01
544.752;0.01
545.095;0.01
545.438;0.01
545.781;0.01
546.124;0.01
546.467;0.02
546.809;0.02
547.152;0.02
547.495;0.01
547.838;0.02
548.18;0.02
548.523;0.02
548.865;0.02
549.208;0.02
549.55;0.02
549.892;0.02
550.235;0.02
550.577;0.02
550.919;0.02
551.261;0.02
551.604;0.02
551.946;0.02
552.288;0.02
552.63;0.02
552.972;0.02
553.313;0.02
553.655;0.02
553.997;0.02
554.339;0.02
554.681;0.02
555.022;0.02
555.364;0.02
555.705;0.02
556.047;0.03
556.388;0.02
556.73;0.02
557.071;0.02
557.412;0.02
557.754;0.02
558.095;0.03
558.436;0.03
558.777;0.03
559.118;0.03
559.459;0.03
559.8;0.03
560.141;0.03
560.482;0.03
560.823;0.03
561.163;0.03
561.504;0.03
561.845;0.03
562.185;0.03
562.526;0.03
562.866;0.03
563.207;0.03
563.547;0.03
563.888;0.03
564.228;0.03
564.568;0.03
564.909;0.03
565.249;0.04
565.589;0.04
565.929;0.04
566.269;0.04
566.609;0.04
566.949;0.04
567.289;0.04
567.629;0.04
567.968;0.04
568.308;0.04
568.648;0.04
568.988;0.04
569.327;0.04
569.667;0.04
570.006;0.04
570.346;0.04
570.685;0.04
571.024;0.04
571.364;0.04
571.703;0.04
572.042;0.04
572.381;0.04
572.72;0.04
573.059;0.04
573.398;0.04
573.737;0.04
574.076;0.05
574.415;0.05
574.754;0.05
575.093;0.05
575.431;0.05
575.77;0.05
576.108;0.05
576.447;0.05
576.786;0.05
577.124;0.05
577.462;0.05
577.801;0.05
578.139;0.06
578.477;0.06
578.815;0.06
579.154;0.06
579.492;0.06
579.83;0.06
580.168;0.06
580.506;0.06
580.844;0.06
581.182;0.06
581.519;0.06
581.857;0.06
582.195;0.06
582.532;0.07
582.87;0.07
583.208;0.07
583.545;0.07
583.883;0.07
584.22;0.07
584.557;0.07
584.895;0.07
585.232;0.07
585.569;0.08
585.906;0.08
586.243;0.08
586.58;0.08
586.917;0.08
587.254;0.08
587.591;0.08
587.928;0.08
588.265;0.08
588.602;0.08
588.938;0.08
589.275;0.08
589.612;0.08
589.948;0.08
590.285;0.09
590.621;0.09
590.957;0.09
591.294;0.09
591.63;0.09
591.966;0.09
592.303;0.09
592.639;0.10
592.975;0.10
593.311;0.10
593.647;0.10
593.983;0.10
594.319;0.10
594.654;0.10
594.99;0.10
595.326;0.10
595.662;0.11
595.997;0.11
596.333;0.11
596.668;0.11
597.004;0.11
597.339;0.11
597.675;0.11
598.01;0.11
598.345;0.11
598.681;0.11
599.016;0.12
599.351;0.12
599.686;0.12
600.021;0.12
600.356;0.13
600.691;0.13
601.026;0.13
601.361;0.13
601.695;0.13
602.03;0.13
602.365;0.13
602.699;0.13
603.034;0.14
603.368;0.14
603.703;0.14
604.037;0.14
604.372;0.14
604.706;0.14
605.04;0.14
605.375;0.15
605.709;0.15
606.043;0.15
606.377;0.15
606.711;0.15
607.045;0.15
607.379;0.16
607.713;0.16
608.046;0.16
608.38;0.16
608.714;0.16
609.047;0.16
609.381;0.16
609.715;0.16
610.048;0.16
610.382;0.16
610.715;0.17
611.048;0.17
611.382;0.17
611.715;0.17
612.048;0.18
612.381;0.18
612.714;0.18
613.047;0.18
613.38;0.18
613.713;0.18
614.046;0.19
614.379;0.19
614.712;0.19
615.044;0.19
615.377;0.19
615.71;0.19
616.042;0.20
616.375;0.20
616.707;0.20
617.039;0.20
617.372;0.20
617.704;0.21
618.036;0.21
618.369;0.21
618.701;0.21
619.033;0.21
619.365;0.21
619.697;0.22
620.029;0.22
620.361;0.22
620.692;0.22
621.024;0.22
621.356;0.23
621.688;0.23
622.019;0.23
622.351;0.23
622.682;0.23
623.014;0.23
623.345;0.24
623.677;0.24
624.008;0.24
624.339;0.25
624.67;0.25
625.002;0.25
625.333;0.25
625.664;0.25
625.995;0.26
626.326;0.26
626.657;0.26
626.987;0.26
627.318;0.27
627.649;0.27
627.98;0.27
628.31;0.27
628.641;0.27
628.971;0.27
629.302;0.28
629.632;0.28
629.963;0.28
630.293;0.28
630.623;0.29
630.953;0.29
631.284;0.29
631.614;0.29
631.944;0.29
632.274;0.30
632.604;0.30
632.934;0.30
633.263;0.30
633.593;0.30
633.923;0.31
634.253;0.31
634.582;0.31
634.912;0.32
635.241;0.32
635.571;0.32
635.9;0.33
636.23;0.33
636.559;0.33
636.888;0.33
637.217;0.33
637.546;0.34
637.876;0.34
638.205;0.34
638.534;0.34
638.863;0.35
639.191;0.35
639.52;0.35
639.849;0.35
640.178;0.36
640.506;0.36
640.835;0.37
641.164;0.37
641.492;0.37
641.821;0.38
642.149;0.38
642.477;0.38
642.806;0.38
643.134;0.38
643.462;0.39
643.79;0.39
644.118;0.39
644.446;0.39
644.774;0.40
645.102;0.40
645.43;0.40
645.758;0.40
646.086;0.40
646.414;0.41
646.741;0.41
647.069;0.41
647.396;0.42
647.724;0.42
648.051;0.43
648.379;0.43
648.706;0.44
649.033;0.44
649.361;0.44
649.688;0.44
650.015;0.45
650.342;0.45
650.669;0.45
650.996;0.45
651.323;0.46
651.65;0.46
651.976;0.46
652.303;0.47
652.63;0.47
652.957;0.48
653.283;0.48
653.61;0.48
653.936;0.49
654.263;0.49
654.589;0.49
654.915;0.50
655.241;0.50
655.568;0.50
655.894;0.51
656.22;0.51
656.546;0.51
656.872;0.52
657.198;0.52
657.524;0.53
657.85;0.53
658.175;0.53
658.501;0.53
658.827;0.54
659.152;0.54
659.478;0.54
659.803;0.54
660.129;0.55
660.454;0.55
660.78;0.55
661.105;0.56
661.43;0.56
661.755;0.57
662.08;0.57
662.406;0.57
662.731;0.58
663.056;0.58
663.38;0.58
663.705;0.59
664.03;0.59
664.355;0.59
664.68;0.60
665.004;0.60
665.329;0.60
665.653;0.61
665.978;0.61
666.302;0.61
666.626;0.61
666.951;0.62
667.275;0.62
667.599;0.63
667.923;0.63
668.247;0.63
668.572;0.64
668.895;0.64
669.219;0.64
669.543;0.65
669.867;0.65
670.191;0.65
670.515;0.66
670.838;0.66
671.162;0.67
671.485;0.67
671.809;0.67
672.132;0.67
672.456;0.67
672.779;0.68
673.102;0.68
673.425;0.68
673.749;0.69
674.072;0.69
674.395;0.69
674.718;0.70
675.041;0.71
675.363;0.71
675.686;0.71
676.009;0.72
676.332;0.72
676.654;0.72
676.977;0.73
677.3;0.73
677.622;0.73
677.945;0.74
678.267;0.74
678.589;0.75
678.912;0.75
679.234;0.75
679.556;0.75
679.878;0.75
680.2;0.76
680.522;0.76
680.844;0.76
681.166;0.77
681.488;0.77
681.809;0.78
682.131;0.78
682.453;0.78
682.774;0.79
683.096;0.79
683.417;0.79
683.739;0.79
684.06;0.80
684.382;0.81
684.703;0.81
685.024;0.81
685.345;0.81
685.666;0.81
685.987;0.82
686.308;0.82
686.629;0.82
686.95;0.83
687.271;0.83
687.592;0.83
687.913;0.83
688.233;0.84
688.554;0.84
688.874;0.85
689.195;0.84
689.515;0.85
689.836;0.85
690.156;0.86
690.476;0.86
690.796;0.86
691.117;0.87
691.437;0.87
691.757;0.87
692.077;0.87
692.397;0.88
692.716;0.88
693.036;0.89
693.356;0.89
693.676;0.89
693.995;0.90
694.315;0.90
694.635;0.91
694.954;0.91
695.273;0.91
695.593;0.91
695.912;0.92
696.231;0.92
696.551;0.92
696.87;0.92
697.189;0.93
697.508;0.93
697.827;0.93
698.146;0.93
698.465;0.94
698.783;0.94
699.102;0.95
699.421;0.95
699.739;0.96
700.058;0.96
700.377;0.96
700.695;0.96
701.013;0.96
701.332;0.97
701.65;0.97
701.968;0.98
702.286;0.98
702.605;0.99
702.923;0.99
703.241;0.99
703.559;0.99
703.876;1.00
704.194;1.00
704.512;1.01
704.83;1.01
705.147;1.01
705.465;1.01
705.783;1.02
706.1;1.02
706.418;1.03
706.735;1.03
707.052;1.03
707.37;1.04
707.687;1.04
708.004;1.05
708.321;1.05
708.638;1.06
708.955;1.05
709.272;1.05
709.589;1.07
709.906;1.06
710.222;1.08
710.539;1.08
710.856;1.08
711.172;1.07
711.489;1.07
711.805;1.08
712.122;1.09
712.438;1.09
712.754;1.09
713.071;1.10
713.387;1.10
713.703;1.10
714.019;1.10
714.335;1.10
714.651;1.11
714.967;1.10
715.283;1.11
715.599;1.11
715.914;1.12
716.23;1.11
716.546;1.12
716.861;1.13
717.177;1.13
717.492;1.12
717.807;1.12
718.123;1.13
718.438;1.12
718.753;1.14
719.068;1.14
719.383;1.14
719.698;1.14
720.013;1.13
720.328;1.13
720.643;1.15
720.958;1.16
721.273;1.15
721.587;1.15
721.902;1.15
722.217;1.15
722.531;1.15
722.846;1.16
723.16;1.16
723.474;1.18
723.789;1.17
724.103;1.16
724.417;1.19
724.731;1.18
725.045;1.17
725.359;1.17
725.673;1.20
725.987;1.19
726.301;1.20
726.615;1.19
726.928;1.20
727.242;1.20
727.555;1.20
727.869;1.19
728.182;1.21
728.496;1.21
728.809;1.22
729.122;1.23
729.436;1.23
729.749;1.22
730.062;1.24
730.375;1.22
730.688;1.23
731.001;1.23
731.314;1.21
731.627;1.25
731.939;1.25
732.252;1.24
732.565;1.23
732.877;1.25
733.19;1.26
733.502;1.23
733.815;1.23
734.127;1.23
734.44;1.25
734.752;1.25
735.064;1.24
735.376;1.25
735.688;1.23
736;1.21
736.312;1.25
736.624;1.24
736.936;1.25
737.248;1.23
737.559;1.23
737.871;1.27
738.183;1.24
738.494;1.22
738.806;1.28
739.117;1.26
739.428;1.28
739.74;1.27
740.051;1.32
740.362;1.29
740.673;1.28
740.984;1.27
741.295;1.29
741.606;1.28
741.917;1.26
742.228;1.30
742.539;1.30
742.849;1.30
743.16;1.27
743.471;1.25
743.781;1.29
744.092;1.32
744.402;1.27
744.712;1.26
745.023;1.27
745.333;1.28
745.643;1.30
745.953;1.27
746.263;1.27
746.573;1.31
746.883;1.31
747.193;1.34
747.503;1.31
747.813;1.36
748.122;1.34
748.432;1.29
748.742;1.33
749.051;1.34
749.361;1.29
749.67;1.34
749.979;1.27
750.289;1.25
750.598;1.35
750.907;1.30
751.216;1.37
751.525;1.30
751.834;1.30
752.143;1.32
752.452;1.29
752.761;1.32
753.07;1.29
753.378;1.24
753.687;1.34
753.996;1.25
754.304;1.27
754.612;1.30
754.921;1.33
755.229;1.37
755.537;1.32
755.846;1.31
756.154;1.30
756.462;1.22
756.77;1.27
757.078;1.29
757.386;1.28
757.694;1.30
758.002;1.23
758.309;1.26
758.617;1.25
758.925;1.26
759.232;1.29
759.54;1.23
759.847;1.27
760.154;1.20
760.462;1.29
760.769;1.21
761.076;1.29
761.383;1.28
761.69;1.28
761.997;1.26
762.304;1.25
762.611;1.21
762.918;1.34
763.225;1.27
763.532;1.32
763.838;1.23
764.145;1.29
764.451;1.21
764.758;1.24
765.064;1.22
765.371;1.19
765.677;1.20
765.983;1.27
766.289;1.24
766.595;1.30
766.901;1.25
767.207;1.26
767.513;1.16
767.819;1.21
768.125;1.27
768.431;1.34
768.736;1.24
769.042;1.21
769.348;1.26
769.653;1.24
769.959;1.29
770.264;1.24
770.569;1.24
770.875;1.30
771.18;1.25
771.485;1.23
771.79;1.26
