Data from CuSO4_background_FLMS006191__0__15-48-45-589.txt Node

Date: Fri May 14 15:48:45 MSK 2021
User: margo
Spectrometer: FLMS00619
Trigger mode: 0
Integration Time (sec): 1,000000E-3
Scans to average: 250
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179,619	-16,73
180,001	-16,73
180,383	-16,73
180,764	-61,76
181,146	-71,7
181,528	-74,02
181,91	-71,13
182,292	-67,24
182,673	-63,63
183,055	-52,3
183,437	-44,01
183,818	-30,44
184,2	-14,85
184,581	-4,98
184,963	8,78
185,344	26,87
185,726	45,93
186,107	60,68
186,489	78,84
186,87	93,24
187,251	108,26
187,633	125,44
188,014	143,72
188,395	157,51
188,777	173,04
189,158	184,33
189,539	198,94
189,92	208,94
190,301	225,1
190,682	233,21
191,063	242,89
191,444	252,21
191,825	263,08
192,206	272,1
192,587	280,08
192,968	287,6
193,349	291,52
193,73	293,06
194,111	299,34
194,492	301,27
194,872	305,35
195,253	306,94
195,634	308,44
196,014	305,2
196,395	309,39
196,776	309,12
197,156	308,72
197,537	309,1
197,917	305,96
198,298	305,89
198,678	303,69
199,059	306,02
199,439	302,94
199,819	303,98
200,2	302,56
200,58	297,74
200,96	297,72
201,341	295,14
201,721	298,27
202,101	290,59
202,481	292,3
202,861	292,73
203,241	289,81
203,621	287,18
204,001	284,73
204,381	284,85
204,761	284,85
205,141	286,47
205,521	282,77
205,901	281,6
206,281	280,41
206,661	279,9
207,04	282,07
207,42	277,19
207,8	277,99
208,18	277,27
208,559	280,1
208,939	275,81
209,318	281,61
209,698	274,8
210,077	274,45
210,457	275,58
210,836	275,26
211,216	277,87
211,595	278,99
211,975	281,2
212,354	282,01
212,733	284,38
213,113	282,45
213,492	280,77
213,871	283,38
214,25	278,52
214,629	279,55
215,009	282,82
215,388	284,73
215,767	286,53
216,146	284,27
216,525	285,02
216,904	279,37
217,283	285,09
217,662	286,62
218,04	286,51
218,419	285,9
218,798	286,24
219,177	286,91
219,556	288,69
219,934	286,43
220,313	290,49
220,692	288,82
221,07	289,3
221,449	290,57
221,827	291,39
222,206	289,7
222,584	291,87
222,963	289,55
223,341	290,56
223,72	292,49
224,098	289,14
224,476	292,57
224,855	293,6
225,233	293,86
225,611	295,31
225,99	296,37
226,368	298,66
226,746	294,46
227,124	296,4
227,502	294,16
227,88	295,51
228,258	296,58
228,636	295,67
229,014	294,4
229,392	290,76
229,77	294,71
230,148	292,06
230,526	297,44
230,903	294,16
231,281	295,65
231,659	297,13
232,037	294,38
232,414	299,23
232,792	300,71
233,169	295,81
233,547	298,85
233,925	298,34
234,302	296,38
234,68	299,28
235,057	301,62
235,434	298,67
235,812	296,31
236,189	298,75
236,566	300,94
236,944	298,21
237,321	302,64
237,698	298,47
238,075	300,36
238,453	295,93
238,83	303,14
239,207	302,43
239,584	303,36
239,961	301,76
240,338	301,55
240,715	304,02
241,092	301,01
241,469	302,05
241,845	301,02
242,222	304,37
242,599	298,59
242,976	302,19
243,353	304,16
243,729	302,65
244,106	304,19
244,483	304,28
244,859	306,93
245,236	301,53
245,612	300,35
245,989	303,67
246,365	304,13
246,742	303,16
247,118	306,21
247,494	306,09
247,871	304,31
248,247	306,37
248,623	303,81
249	305,16
249,376	304,3
249,752	304,84
250,128	303,69
250,504	306,85
250,88	306,28
251,256	307,83
251,632	309,39
252,008	307,99
252,384	309,29
252,76	307,56
253,136	307,87
253,512	309,38
253,888	307,88
254,263	308,36
254,639	309,01
255,015	305,86
255,391	305,5
255,766	309,42
256,142	309,12
256,517	306,93
256,893	309,29
257,269	311,18
257,644	309,1
