Data from CuSO4_4_ref_FLMS006191__0__16-18-36-959.txt Node

Date: Sat May 15 16:18:36 MSK 2021
User: margo
Spectrometer: FLMS00619
Trigger mode: 0
Integration Time (sec): 1,000000E-3
Scans to average: 250
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179,619	-17,98
180,001	-17,98
180,383	-17,98
180,764	-66,2
181,146	-74,98
181,528	-74,36
181,91	-76,59
182,292	-69,36
182,673	-63,87
183,055	-60,45
183,437	-46,5
183,818	-35,99
184,2	-16,8
184,581	-2,96
184,963	15,25
185,344	27,61
185,726	45,23
186,107	63,73
186,489	76,83
186,87	100,97
187,251	117,26
187,633	128,17
188,014	147,69
188,395	170,82
188,777	214,44
189,158	231,07
189,539	246,05
189,92	256,4
190,301	264,4
190,682	280,1
191,063	290,12
191,444	295,57
191,825	308,78
192,206	314,07
192,587	323,19
192,968	326,81
193,349	332,9
193,73	336,84
194,111	341,1
194,492	345,07
194,872	347,67
195,253	347,83
195,634	352,65
196,014	351,93
196,395	353,16
196,776	352,44
197,156	353,07
197,537	348,4
197,917	349,95
198,298	350,12
198,678	344,19
199,059	349,79
199,439	344,01
199,819	345,37
200,2	343,32
200,58	344,25
200,96	340,41
201,341	339,39
201,721	331,13
202,101	338,12
202,481	335,38
202,861	334,03
203,241	330,83
203,621	328,61
204,001	327,04
204,381	326,16
204,761	324,99
205,141	326,45
205,521	322,41
205,901	322,44
206,281	319,89
206,661	321,59
207,04	321,56
207,42	321,02
207,8	318,7
208,18	321,97
208,559	326,14
208,939	318,81
209,318	320,17
209,698	315,89
210,077	318,6
210,457	318,94
210,836	321,18
211,216	320,59
211,595	318,99
211,975	323,28
212,354	320,83
212,733	322,49
213,113	327,92
213,492	324,92
213,871	327,19
214,25	325,52
214,629	321,98
215,009	324,29
215,388	329,08
215,767	325,35
216,146	326,85
216,525	330,2
216,904	330,26
217,283	331,39
217,662	332,01
218,04	328,73
218,419	331,56
218,798	331,43
219,177	330,14
219,556	330,14
219,934	330,09
220,313	332,49
220,692	331,46
221,07	332,54
221,449	333,64
221,827	333,39
222,206	332,24
222,584	334,76
222,963	336,48
223,341	333,66
223,72	336,94
224,098	339,46
224,476	337,76
224,855	337,72
225,233	337,46
225,611	335,33
225,99	335,23
226,368	339,84
226,746	337,3
227,124	340,03
227,502	334,93
227,88	342,27
228,258	341,37
228,636	337,43
229,014	340,54
229,392	334,94
229,77	338,59
230,148	337,26
230,526	335,07
230,903	337,78
231,281	339,96
231,659	338,18
232,037	339,46
232,414	340,94
232,792	338,98
233,169	342,76
233,547	341,12
233,925	340,9
234,302	340,74
234,68	344,35
235,057	346,19
235,434	340,29
235,812	343,04
236,189	344,68
236,566	343,23
236,944	344,38
237,321	344,26
237,698	343,59
238,075	345,15
238,453	344,15
238,83	347,48
239,207	339,37
239,584	347,17
239,961	343,45
240,338	346,37
240,715	350
241,092	343,29
241,469	345,4
241,845	351,06
242,222	347,82
242,599	349,47
242,976	348,19
243,353	346,32
243,729	349,38
244,106	349,71
244,483	349,26
244,859	350,5
245,236	347,82
245,612	351,81
245,989	350,37
246,365	349,81
246,742	349,07
247,118	346,66
247,494	348,94
247,871	350,75
248,247	351,59
248,623	351,75
249	349,32
249,376	347,63
249,752	350,71
250,128	347,43
250,504	352,21
250,88	354,19
251,256	353,41
251,632	352,49
252,008	353,56
252,384	354,14
252,76	352,71
253,136	353,32
253,512	355,61
253,888	353,9
254,263	352,32
254,639	356,94
255,015	357,02
255,391	354,95
255,766	358,33
256,142	351,6
256,517	353,04
256,893	355,07
257,269	356,95
257,644	357,15
258,019	356,93
258,395	353,6
258,77	359,12
259,146	354,18
259,521	356,27
259,896	354,07
260,271	359,36
260,647	362,09
261,022	355,09
261,397	358,22
261,772	360,85
262,147	357,32
262,522	356,73
262,897	356,24
263,272	359,06
263,647	356,3
264,022	358,29
264,397	358,28
264,772	359,86
265,147	363,35
265,521	364,86
265,896	360,2
266,271	362,6
266,645	362,58
267,02	361,54
267,395	364,78
267,769	359,86
268,144	357,53
268,518	353,57
268,893	361,17
269,267	359,88
269,642	361,51
270,016	363,06
270,39	358,38
270,765	365,37
271,139	360,08
271,513	361,56
271,887	362
272,261	364,7
272,636	366,75
273,01	362,87
273,384	359,55
273,758	366,86
274,132	362,74
274,506	363,92
274,88	365,06
275,254	364,33
275,627	365,72
276,001	362,19
276,375	365,9
276,749	364,49
277,122	367,81
277,496	368,48
277,87	368,99
278,243	366,85
278,617	364,16
278,991	362,84
279,364	365,32
279,738	365,34
280,111	367,4
280,484	366,2
280,858	366,91
281,231	368,89
281,604	367,68
281,978	363,19
282,351	364,26
282,724	369,48
283,097	364,47
283,47	366,39
283,844	369,04
284,217	368,31
284,59	365,08
284,963	366,87
285,336	370,46
285,709	368,69
286,081	366,25
286,454	367,26
286,827	371,17
287,2	368,82
287,573	366,54
287,945	365,49
288,318	363,72
288,691	365,72
289,063	366,86
289,436	371,39
289,808	366,67
290,181	368,06
290,553	368,87
290,926	374,38
291,298	369,78
291,671	368,18
292,043	368,73
292,415	371,66
292,788	371,25
293,16	366,3
293,532	368,8
293,904	371,93
294,276	371,52
294,648	371,18
295,02	369,94
295,392	374,08
295,764	371,6
296,136	370,95
296,508	371,2
296,88	370,3
297,252	371,56
297,624	371,5
297,996	373,42
298,367	369,87
298,739	371,9
299,111	377,97
299,482	371,49
299,854	371,89
300,225	370,42
300,597	371,69
300,968	371,48
